"Subj","File","Word","Consonant","MinIntensity","Vowel","MaxIntensity","IntensityDifference","test_perc","test_cefr","Context"
"3631","mpv140827","mpv140827_t1.wav","ABUELO","b",50.9881139157224,"u",57.1386756024446,6.15056168672226,18.4615384615385,"A1","medial"
"3633","mpv140827","mpv140827_t1.wav","DEL","d",23.2862497323813,"e",53.6949953711069,30.4087456387256,18.4615384615385,"A1","initial"
"3634","mpv140827","mpv140827_t1.wav","JUEGO","g",44.645480988634,"o",53.9948722418463,9.34939125321228,18.4615384615385,"A1","medial"
"3636","mpv140827","mpv140827_t1.wav","DOMINAR","d",25.4282280244997,"o",57.0607490416285,31.6325210171288,18.4615384615385,"A1","initial"
"3638","mpv140827","mpv140827_t1.wav","BALÓN","b",39.4581377931629,"a",51.1285678889802,11.6704300958172,18.4615384615385,"A1","initial"
"3639","mpv140827","mpv140827_t1.wav","REGALÓ","g",32.0314119904569,"a",50.7459124272349,18.714500436778,18.4615384615385,"A1","medial"
"3640","mpv140827","mpv140827_t1.wav","SÁBADO","b",51.874113479242,"a",59.2871137993147,7.41300032007275,18.4615384615385,"A1","medial"
"3641","mpv140827","mpv140827_t1.wav","SÁBADO","d",51.98780002112,"o",56.7346750736324,4.74687505251246,18.4615384615385,"A1","medial"
"3642","mpv140827","mpv140827_t1.wav","DEL","d",41.4879894374332,"e",51.2010480878346,9.71305865040131,18.4615384615385,"A1","initial"
"3643","mpv140827","mpv140827_t1.wav","LLEVABA","b",44.2950450245524,"a",59.1789234876741,14.8838784631217,18.4615384615385,"A1","medial"
"3644","mpv140827","mpv140827_t1.wav","LLEVABA","b",49.4254993770582,"a",59.4884410118721,10.0629416348139,18.4615384615385,"A1","medial"
"3645","mpv140827","mpv140827_t1.wav","ESTADIO","d",47.5425846057831,"i",54.6415449017308,7.09896029594762,18.4615384615385,"A1","medial"
"3646","mpv140827","mpv140827_t1.wav","DE","d",42.8764457196682,"e",55.3637751043007,12.4873293846326,18.4615384615385,"A1","initial"
"3647","mpv140827","mpv140827_t1.wav","CIUDAD","d",37.6578532729172,"a",54.0368800098428,16.3790267369257,18.4615384615385,"A1","medial"
"3648","mpv140827","mpv140827_t1.wav","CIUDAD","d",54.4884715710086,"sil",53.36141640146,-1.12705516954856,18.4615384615385,"A1","final"
"3649","mpv140827","mpv140827_t1.wav","PARTIDO","d",42.9037938870261,"o",55.1800258774261,12.2762319904,18.4615384615385,"A1","medial"
"3650","mpv140827","mpv140827_t1.wav","DE","d",46.6210452484069,"e",53.9468327020987,7.32578745369183,18.4615384615385,"A1","initial"
"3651","mpv140827","mpv140827_t1.wav","CLUB","b",35.958034543226,"sp",49.3269598877304,13.3689253445044,18.4615384615385,"A1","final"
"3653","mpv140827","mpv140827_t1.wav","DESPUÉS","d",42.0626259954929,"e",58.2045957585408,16.1419697630478,18.4615384615385,"A1","initial"
"3654","mpv140827","mpv140827_t1.wav","DE","d",37.2994299922014,"e",56.594172916971,19.2947429247697,18.4615384615385,"A1","initial"
"3655","mpv140827","mpv140827_t1.wav","GRITAR","g",42.4843325892925,"r",54.3057208404634,11.8213882511709,18.4615384615385,"A1","initial"
"3656","mpv140827","mpv140827_t1.wav","ÍBAMOS","b",45.4006554493833,"a",60.9129603483105,15.5123048989272,18.4615384615385,"A1","medial"
"3659","mpv140827","mpv140827_t1.wav","BATIDO","b",32.6321869914411,"a",53.6273653030174,20.9951783115763,18.4615384615385,"A1","initial"
"3660","mpv140827","mpv140827_t1.wav","BATIDO","d",30.8721957025815,"o",51.2888114371392,20.4166157345578,18.4615384615385,"A1","medial"
"3661","mpv140827","mpv140827_t1.wav","DE","d",42.0129535024259,"e",49.5730668385799,7.56011333615406,18.4615384615385,"A1","initial"
"3663","mpv140827","mpv140827_t1.wav","DE","d",53.6985495320555,"e",54.2290107433032,0.530461211247669,18.4615384615385,"A1","initial"
"3664","mpv140827","mpv140827_t1.wav","GALLETAS","g",33.1779460850065,"a",56.9111398297788,23.7331937447723,18.4615384615385,"A1","initial"
"3665","mpv140827","mpv140827_t1.wav","GANABA","g",37.5557444120205,"a",49.7162644135657,12.1605200015453,18.4615384615385,"A1","initial"
"3666","mpv140827","mpv140827_t1.wav","GANABA","b",51.7808509561586,"a",56.8282971581815,5.04744620202292,18.4615384615385,"A1","medial"
"3667","mpv140827","mpv140827_t1.wav","PERDÍA","d",38.2570376634277,"i",53.4804535592634,15.2234158958356,18.4615384615385,"A1","medial"
"3668","mpv140827","mpv140827_t1.wav","DICE","d",40.5330110235819,"i",57.3439688102264,16.8109577866445,18.4615384615385,"A1","initial"
"3669","mpv140827","mpv140827_t1.wav","JUGABA","g",36.0039738008938,"a",59.9502624622304,23.9462886613366,18.4615384615385,"A1","medial"
"3670","mpv140827","mpv140827_t1.wav","JUGABA","b",49.008169356679,"a",57.1858036974213,8.17763434074231,18.4615384615385,"A1","medial"
"3672","mpv140827","mpv140827_t1.wav","ANOTABA","b",46.4260428351246,"a",58.3513850393567,11.9253422042322,18.4615384615385,"A1","medial"
"3673","mpv140827","mpv140827_t1.wav","GOLES","g",33.4503159885385,"o",59.6023072346011,26.1519912460627,18.4615384615385,"A1","initial"
"3674","mpv140827","mpv140827_t1.wav","GUSTA","g",49.9073195335872,"u",53.8904130278745,3.98309349428732,18.4615384615385,"A1","initial"
"3676","mpv140827","mpv140827_t1.wav","JUGABA","g",42.484296535455,"a",57.2382763865447,14.7539798510897,18.4615384615385,"A1","medial"
"3677","mpv140827","mpv140827_t1.wav","JUGABA","b",52.4331734646627,"a",57.0958110390986,4.66263757443592,18.4615384615385,"A1","medial"
"3680","mpv140827","mpv140827_t1.wav","ORGULLOSO","g",30.8643237011295,"u",58.4889368950763,27.6246131939468,18.4615384615385,"A1","medial"
"3681","mpv140827","mpv140827_t1.wav","DE","d",41.0748255849185,"e",58.7137291020087,17.6389035170902,18.4615384615385,"A1","initial"
"3682","mpv140827","mpv140827_t1.wav","DISFRUTEN","d",47.0272807137442,"i",58.5616881187623,11.5344074050181,18.4615384615385,"A1","initial"
"3683","mpv140827","mpv140827_t1.wav","DEPORTE","d",41.9374839169741,"e",53.5518700027711,11.614386085797,18.4615384615385,"A1","initial"
"3684","mpv140827","mpv140827_t1.wav","DICE","d",38.5186199191754,"i",55.8563520735989,17.3377321544235,18.4615384615385,"A1","initial"
"3685","mpv140827","mpv140827_t2.wav","HABITANTES","b",53.4510293212791,"i",56.6269415883319,3.17591226705274,18.4615384615385,"A1","medial"
"3686","mpv140827","mpv140827_t2.wav","DE","d",50.9081067161968,"e",58.0813679866873,7.17326127049047,18.4615384615385,"A1","initial"
"3687","mpv140827","mpv140827_t2.wav","IBÉRICA","b",37.8385114482235,"e",54.3310846869209,16.4925732386974,18.4615384615385,"A1","medial"
"3688","mpv140827","mpv140827_t2.wav","TRIBUS","b",49.1512595987539,"u",57.3958495779882,8.24458997923436,18.4615384615385,"A1","medial"
"3690","mpv140827","mpv140827_t2.wav","DE","d",47.7982328150278,"e",50.3169397983123,2.51870698328442,18.4615384615385,"A1","initial"
"3692","mpv140827","mpv140827_t2.wav","BIEN","b",41.5888054226291,"i",55.6719229698311,14.083117547202,18.4615384615385,"A1","initial"
"3693","mpv140827","mpv140827_t2.wav","CONOCIDO","d",42.1138161537359,"o",51.7781192881911,9.6643031344552,18.4615384615385,"A1","medial"
"3694","mpv140827","mpv140827_t2.wav","SIGLO","g",48.3654273521401,"l",58.6266510970085,10.2612237448683,18.4615384615385,"A1","medial"
"3695","mpv140827","mpv140827_t2.wav","DE","d",18.7002271388817,"e",54.4189325439013,35.7187054050196,18.4615384615385,"A1","initial"
"3696","mpv140827","mpv140827_t2.wav","LLEGARON","g",39.4909411939102,"a",61.9430026662785,22.4520614723683,18.4615384615385,"A1","medial"
"3698","mpv140827","mpv140827_t2.wav","ESTABLECIERON","b",47.7785375647029,"l",55.775670423851,7.99713285914816,18.4615384615385,"A1","medial"
"3700","mpv140827","mpv140827_t2.wav","DE","d",54.1726510258819,"e",55.2558362782721,1.0831852523902,18.4615384615385,"A1","initial"
"3701","mpv140827","mpv140827_t2.wav","GOBIERNO","g",40.8520037657009,"o",57.7750658715962,16.9230621058953,18.4615384615385,"A1","initial"
"3702","mpv140827","mpv140827_t2.wav","GOBIERNO","b",31.2072884576561,"i",54.5644743558983,23.3571858982421,18.4615384615385,"A1","initial"
"3703","mpv140827","mpv140827_t2.wav","ORGANIZACIÓN","g",52.4578860802741,"a",53.3206078596268,0.862721779352768,18.4615384615385,"A1","medial"
"3704","mpv140827","mpv140827_t2.wav","TARDE","d",46.9902836996491,"e",59.0123647083912,12.0220810087421,18.4615384615385,"A1","medial"
"3705","mpv140827","mpv140827_t2.wav","INTRODUJERON","d",29.5289773307605,"u",55.8175574965717,26.2885801658112,18.4615384615385,"A1","medial"
"3707","mpv140827","mpv140827_t2.wav","DICHO","d",38.1188549995026,"i",55.1408347704695,17.0219797709669,18.4615384615385,"A1","initial"
"3708","mpv140827","mpv140827_t2.wav","LLEGÓ","g",52.8298670846946,"o",57.3795817127781,4.54971462808352,18.4615384615385,"A1","medial"
"3709","mpv140827","mpv140827_t2.wav","ROMANIZADA","d",52.8423987805423,"a",57.8343118946524,4.99191311411004,18.4615384615385,"A1","medial"
"3710","mpv140827","mpv140827_t2.wav","DE","d",34.6349301985889,"e",55.5775061368219,20.942575938233,18.4615384615385,"A1","initial"
"3711","mpv140827","mpv140827_t2.wav","TODAS","d",46.2491980425442,"a",46.9990324423081,0.749834399763849,18.4615384615385,"A1","medial"
"3713","mpv140827","mpv140827_t2.wav","ADOPTARON","d",45.3217484314074,"o",56.3496471523921,11.0278987209847,18.4615384615385,"A1","medial"
"3714","mpv140827","mpv140827_t2.wav","HABITANTES","b",49.6472904710566,"i",56.4383765915549,6.79108612049829,18.4615384615385,"A1","medial"
"3715","mpv140827","mpv140827_t2.wav","DE","d",47.7533810929215,"e",58.066097053456,10.3127159605344,18.4615384615385,"A1","initial"
"3716","mpv140827","mpv140827_t2.wav","VULGAR","b",27.5817269257318,"u",47.0042794226622,19.4225524969304,18.4615384615385,"A1","medial"
"3717","mpv140827","mpv140827_t2.wav","VULGAR","g",50.5928370190873,"a",50.6504255270954,0.057588508008017,18.4615384615385,"A1","medial"
"3719","mpv140827","mpv140827_t2.wav","DEL","d",37.9219308197713,"e",53.2949289568154,15.3729981370441,18.4615384615385,"A1","initial"
"3722","mpv140827","mpv140827_t2.wav","DE","d",43.9416766900049,"e",57.0113822238829,13.0697055338781,18.4615384615385,"A1","initial"
"3723","mpv140827","mpv140827_t2.wav","DESCIENDE","d",35.4196421572786,"e",54.0133623436289,18.5937201863503,18.4615384615385,"A1","initial"
"3724","mpv140827","mpv140827_t2.wav","DESCIENDE","d",53.0197895258582,"e",57.542918948428,4.52312942256975,18.4615384615385,"A1","initial"
"3725","mpv140827","mpv140827_t2.wav","DE","d",55.892565450751,"e",54.4339968599501,-1.45856859080087,18.4615384615385,"A1","initial"
"3727","mpv140827","mpv140827_t2.wav","TODAS","d",47.9424476900307,"a",62.0725208939769,14.1300732039462,18.4615384615385,"A1","medial"
"3729","mpv140827","mpv140827_t2.wav","PORTUGUÉS","g",42.0209387689414,"e",60.3690050178327,18.3480662488912,18.4615384615385,"A1","medial"
"3730","mpv140827","mpv140827_t2.wav","TODAS","d",38.7362398923275,"a",55.5796868074189,16.8434469150914,18.4615384615385,"A1","medial"
"3731","mpv140827","mpv140827_t2.wav","BASE","b",32.0075153009922,"a",56.276375628517,24.2688603275247,18.4615384615385,"A1","initial"
"3733","mpv140827","mpv140827_t2.wav","DE","d",28.5376228067369,"e",56.9196819674694,28.3820591607326,18.4615384615385,"A1","initial"
"3734","mpv140827","mpv140827_t2.wav","GOBIERNO","g",37.9632190445113,"o",56.5249484868945,18.5617294423832,18.4615384615385,"A1","initial"
"3735","mpv140827","mpv140827_t2.wav","GOBIERNO","b",28.7964990899121,"i",56.5402894747799,27.7437903848678,18.4615384615385,"A1","initial"
"3737","mpv140827","mpv140827_t2.wav","IDEA","d",33.7726336448306,"e",60.3420377373694,26.5694040925388,18.4615384615385,"A1","medial"
"3738","mpv140827","mpv140827_t2.wav","DE","d",46.2796679009053,"e",57.3868681856145,11.1072002847091,18.4615384615385,"A1","initial"
"3739","mpv140827","mpv140827_t2.wav","IDEALES","d",52.100968639815,"e",53.4176798985087,1.31671125869365,18.4615384615385,"A1","medial"
"3740","mpv140827","mpv140827_t2.wav","PUEDAN","d",47.6347865555635,"a",55.6373606351433,8.00257407957979,18.4615384615385,"A1","medial"
"3741","mpv140827","mpv140827_t2.wav","TODOS","d",42.3462458854339,"o",60.4165363407125,18.0702904552786,18.4615384615385,"A1","medial"
"3743","mpv140827","mpv140827_t2.wav","SIGUE","g",53.2775536771416,"e",52.0729829591486,-1.204570717993,18.4615384615385,"A1","medial"
"3744","mpv140827","mpv140827_t2.wav","BASE","b",29.6733007716174,"a",57.2934022210004,27.6201014493831,18.4615384615385,"A1","initial"
"3745","mpv140827","mpv140827_t2.wav","DE","d",45.7373316379182,"e",57.3599684923128,11.6226368543946,18.4615384615385,"A1","initial"
"3746","mpv140827","mpv140827_t2.wav","CONSIDERABAN","d",47.236785191288,"e",55.0204379056671,7.78365271437913,18.4615384615385,"A1","medial"
"3747","mpv140827","mpv140827_t2.wav","CONSIDERABAN","b",46.2147731358632,"a",55.2939979048648,9.07922476900163,18.4615384615385,"A1","medial"
"3750","mpv140827","mpv140827_t2.wav","CIUDADANOS","d",32.3393778563935,"a",57.523290047575,25.1839121911815,18.4615384615385,"A1","medial"
"3751","mpv140827","mpv140827_t2.wav","CIUDADANOS","d",29.8407428425853,"a",53.2015698243533,23.360826981768,18.4615384615385,"A1","medial"
"3752","mpv140827","mpv140827_t2.wav","DEL","d",35.3884905789954,"e",55.1941026623076,19.8056120833122,18.4615384615385,"A1","initial"
"3753","mpv140827","mpv140827_t2.wav","DETERMINÓ","d",16.0503108576616,"e",53.00580878287,36.9554979252084,18.4615384615385,"A1","initial"
"3754","mpv140827","mpv140827_t2.wav","UTILIZADO","d",46.7417704134743,"o",57.2677226475152,10.5259522340409,18.4615384615385,"A1","medial"
"3760","mpv140827","mpv140827_t2.wav","DESCUBIERTAS","d",37.6366289162627,"e",51.350041480157,13.7134125638943,18.4615384615385,"A1","initial"
"3761","mpv140827","mpv140827_t2.wav","DESCUBIERTAS","b",26.9561463551724,"i",54.3474959411282,27.3913495859558,18.4615384615385,"A1","medial"
"3762","mpv140827","mpv140827_t2.wav","DE","d",51.7902557089822,"e",54.574567626518,2.7843119175358,18.4615384615385,"A1","initial"
"3763","mpv140827","mpv140827_t2.wav","PRODUCTOS","d",36.1331906133717,"u",57.3728159529497,21.239625339578,18.4615384615385,"A1","medial"
"3764","mpv140827","mpv140827_t2.wav","DE","d",45.1518201357907,"e",55.5756043701882,10.4237842343975,18.4615384615385,"A1","initial"
"3765","mpv140827","mpv140827_t2.wav","CONSIDERABAN","d",46.9922384623175,"e",57.7093231838109,10.7170847214934,18.4615384615385,"A1","medial"
"3766","mpv140827","mpv140827_t2.wav","CONSIDERABAN","b",46.0764284745542,"a",55.1396028639454,9.06317438939119,18.4615384615385,"A1","medial"
"3767","mpv140827","mpv140827_t2.wav","IGUALES","g",47.7589462295043,"u",60.4301992116428,12.6712529821385,18.4615384615385,"A1","medial"
"3768","mpv140827","mpv140827_t2.wav","DE","d",39.4476087616422,"e",54.8606772006454,15.4130684390032,18.4615384615385,"A1","initial"
"3769","mtk020710","mtk020710_t1.wav","ABUELA","b",48.5320066684748,"u",62.3328602319733,13.8008535634985,16.9230769230769,"A1","medial"
"3770","mtk020710","mtk020710_t1.wav","BUEN","b",43.8165836505218,"u",56.7636377724008,12.947054121879,16.9230769230769,"A1","initial"
"3771","mtk020710","mtk020710_t1.wav","JUGADOR","g",40.3432377736901,"a",54.6450848711448,14.3018470974546,16.9230769230769,"A1","medial"
"3772","mtk020710","mtk020710_t1.wav","JUGADOR","d",45.3869936603882,"o",58.0258136307534,12.6388199703653,16.9230769230769,"A1","medial"
"3773","mtk020710","mtk020710_t1.wav","DE","d",40.7041557163979,"e",52.2394839044755,11.5353281880776,16.9230769230769,"A1","initial"
"3778","mtk020710","mtk020710_t1.wav","GUSTA","g",39.1590414059202,"u",53.9298315816095,14.7707901756893,16.9230769230769,"A1","initial"
"3779","mtk020710","mtk020710_t1.wav","JUGAR","g",41.4955423307662,"a",53.5853764600029,12.0898341292367,16.9230769230769,"A1","medial"
"3781","mtk020710","mtk020710_t1.wav","ABUELO","b",50.4954679897895,"u",60.0305155042729,9.5350475144834,16.9230769230769,"A1","medial"
"3783","mtk020710","mtk020710_t1.wav","DEL","d",36.6613263134753,"e",50.1430863331488,13.4817600196735,16.9230769230769,"A1","initial"
"3784","mtk020710","mtk020710_t1.wav","JUEGO","g",47.5538441031398,"o",57.0009116773035,9.44706757416375,16.9230769230769,"A1","medial"
"3786","mtk020710","mtk020710_t1.wav","DOMINAR","d",43.5239553896846,"o",56.5374062162295,13.0134508265449,16.9230769230769,"A1","initial"
"3788","mtk020710","mtk020710_t1.wav","BALÓN","b",42.5460949756012,"a",53.443480284004,10.8973853084027,16.9230769230769,"A1","initial"
"3789","mtk020710","mtk020710_t1.wav","REGALÓ","g",35.0872159092511,"a",52.6855387655829,17.5983228563318,16.9230769230769,"A1","medial"
"3790","mtk020710","mtk020710_t1.wav","SÁBADO","b",50.3674625357119,"a",60.6399732260529,10.272510690341,16.9230769230769,"A1","medial"
"3791","mtk020710","mtk020710_t1.wav","SÁBADO","d",52.7332704111885,"o",59.7527550396287,7.01948462844021,16.9230769230769,"A1","medial"
"3792","mtk020710","mtk020710_t1.wav","DEL","d",31.2425165375128,"e",57.1606192178369,25.918102680324,16.9230769230769,"A1","initial"
"3794","mtk020710","mtk020710_t1.wav","LLEVABA","b",44.0318957204938,"a",57.651875544657,13.6199798241632,16.9230769230769,"A1","medial"
"3795","mtk020710","mtk020710_t1.wav","LLEVABA","b",47.4982887881777,"a",56.9868749379488,9.48858614977102,16.9230769230769,"A1","medial"
"3796","mtk020710","mtk020710_t1.wav","ESTADIO","d",48.6967314474119,"i",59.4333026934006,10.7365712459887,16.9230769230769,"A1","medial"
"3797","mtk020710","mtk020710_t1.wav","DE","d",47.8416219217879,"e",57.1124206403986,9.27079871861068,16.9230769230769,"A1","initial"
"3798","mtk020710","mtk020710_t1.wav","CIUDAD","d",45.3593566178208,"a",58.732578547314,13.3732219294932,16.9230769230769,"A1","medial"
"3799","mtk020710","mtk020710_t1.wav","CIUDAD","d",27.9651648379054,"sp",38.3040754546271,10.3389106167217,16.9230769230769,"A1","final"
"3800","mtk020710","mtk020710_t1.wav","PARTIDO","d",45.6959398295152,"o",62.6284884306533,16.9325486011381,16.9230769230769,"A1","medial"
"3801","mtk020710","mtk020710_t1.wav","DE","d",51.5044175654195,"e",57.257281989002,5.75286442358249,16.9230769230769,"A1","initial"
"3802","mtk020710","mtk020710_t1.wav","CLUB","b",29.7527458737863,"sp",35.3535448479931,5.60079897420679,16.9230769230769,"A1","final"
"3803","mtk020710","mtk020710_t1.wav","AMADO","d",47.4212944655851,"o",50.3510332315908,2.92973876600572,16.9230769230769,"A1","medial"
"3804","mtk020710","mtk020710_t1.wav","DESPUÉS","d",44.2966070921125,"e",54.4992327501597,10.2026256580472,16.9230769230769,"A1","initial"
"3805","mtk020710","mtk020710_t1.wav","DE","d",54.8256015722411,"e",59.8631268223763,5.0375252501352,16.9230769230769,"A1","initial"
"3806","mtk020710","mtk020710_t1.wav","GRITAR","g",37.7842753720827,"r",46.5271821605168,8.74290678843409,16.9230769230769,"A1","initial"
"3810","mtk020710","mtk020710_t1.wav","BATIDO","b",40.9258187011882,"a",53.6438305336814,12.7180118324932,16.9230769230769,"A1","initial"
"3811","mtk020710","mtk020710_t1.wav","BATIDO","d",48.7063185951089,"o",59.3004859857131,10.5941673906042,16.9230769230769,"A1","medial"
"3812","mtk020710","mtk020710_t1.wav","DE","d",30.8275334518957,"e",53.0756032527751,22.2480698008793,16.9230769230769,"A1","initial"
"3814","mtk020710","mtk020710_t1.wav","DE","d",47.3330063236195,"e",58.120146833588,10.7871405099684,16.9230769230769,"A1","initial"
"3815","mtk020710","mtk020710_t1.wav","GALLETAS","g",43.7998135279345,"a",56.9868795757537,13.1870660478192,16.9230769230769,"A1","initial"
"3816","mtk020710","mtk020710_t1.wav","GANABA","g",53.1805080774792,"a",55.4803461150487,2.29983803756949,16.9230769230769,"A1","initial"
"3817","mtk020710","mtk020710_t1.wav","GANABA","b",48.8431629812499,"a",61.2040418820054,12.3608789007555,16.9230769230769,"A1","medial"
"3818","mtk020710","mtk020710_t1.wav","PERDÍA","d",23.6115340827661,"i",54.7163810183098,31.1048469355437,16.9230769230769,"A1","medial"
"3819","mtk020710","mtk020710_t1.wav","PERDÍA","d",41.262162105971,"i",56.2346763313013,14.9725142253303,16.9230769230769,"A1","medial"
"3820","mtk020710","mtk020710_t1.wav","DICE","d",44.6495896036981,"i",58.7629373978713,14.1133477941732,16.9230769230769,"A1","initial"
"3821","mtk020710","mtk020710_t1.wav","JUGABA","g",39.8012168846782,"a",55.017267453249,15.2160505685707,16.9230769230769,"A1","medial"
"3822","mtk020710","mtk020710_t1.wav","JUGABA","b",50.2230270156311,"a",57.4808473302071,7.25782031457593,16.9230769230769,"A1","medial"
"3826","mtk020710","mtk020710_t1.wav","ANOTABA","b",52.411699819068,"a",57.578660862699,5.16696104363101,16.9230769230769,"A1","medial"
"3827","mtk020710","mtk020710_t1.wav","GOLES","g",45.4653011651779,"o",59.4249952014484,13.9596940362705,16.9230769230769,"A1","initial"
"3828","mtk020710","mtk020710_t1.wav","GUSTA","g",53.9140842527156,"u",56.7263126874867,2.81222843477104,16.9230769230769,"A1","initial"
"3830","mtk020710","mtk020710_t1.wav","JUGABA","g",45.4840674354279,"a",56.6557446311221,11.1716771956942,16.9230769230769,"A1","medial"
"3831","mtk020710","mtk020710_t1.wav","JUGABA","b",44.9537656258089,"a",60.6036113614223,15.6498457356134,16.9230769230769,"A1","medial"
"3834","mtk020710","mtk020710_t1.wav","GUSTAN","g",49.3970252838622,"u",52.9205573225162,3.52353203865407,16.9230769230769,"A1","initial"
"3835","mtk020710","mtk020710_t1.wav","DEPORTES","d",21.2179122573793,"e",50.4001625264948,29.1822502691154,16.9230769230769,"A1","initial"
"3836","mtk020710","mtk020710_t1.wav","BOXEO","b",45.6802818157308,"o",59.1583647999391,13.4780829842083,16.9230769230769,"A1","initial"
"3837","mtk020710","mtk020710_t1.wav","ABUELO","b",54.9987067060666,"u",61.2877867771863,6.28908007111963,16.9230769230769,"A1","medial"
"3838","mtk020710","mtk020710_t1.wav","DICE","d",36.3838695386099,"i",39.0748810680981,2.69101152948814,16.9230769230769,"A1","initial"
"3840","mtk020710","mtk020710_t1.wav","DE","d",37.2812981178257,"e",60.9380481783809,23.6567500605552,16.9230769230769,"A1","initial"
"3841","mtk020710","mtk020710_t1.wav","DISFRUTEN","d",53.3239808682027,"i",57.0606073284092,3.73662646020648,16.9230769230769,"A1","initial"
"3842","mtk020710","mtk020710_t1.wav","DEPORTE","d",36.744794811958,"e",53.5464394100549,16.8016445980969,16.9230769230769,"A1","initial"
"3843","mtk020710","mtk020710_t1.wav","DICE","d",44.7174044466058,"i",57.5108927726922,12.7934883260864,16.9230769230769,"A1","initial"
"3844","mtk020710","mtk020710_t2.wav","HABITANTES","b",53.886830462046,"i",59.3506790977101,5.46384863566414,16.9230769230769,"A1","medial"
"3845","mtk020710","mtk020710_t2.wav","DE","d",48.4657026076496,"e",59.5635688345458,11.0978662268963,16.9230769230769,"A1","initial"
"3846","mtk020710","mtk020710_t2.wav","IBÉRICA","b",36.1976281411484,"e",58.7305202969104,22.5328921557619,16.9230769230769,"A1","medial"
"3847","mtk020710","mtk020710_t2.wav","TRIBUS","b",50.4266573658004,"u",53.3805684270898,2.95391106128943,16.9230769230769,"A1","medial"
"3849","mtk020710","mtk020710_t2.wav","DE","d",22.4673703980215,"e",59.4489131106738,36.9815427126523,16.9230769230769,"A1","initial"
"3850","mtk020710","mtk020710_t2.wav","BIEN","b",45.5176384267067,"i",61.3010365679572,15.7833981412505,16.9230769230769,"A1","initial"
"3851","mtk020710","mtk020710_t2.wav","CONOCIDO","d",42.622233930775,"o",51.7044082854283,9.08217435465333,16.9230769230769,"A1","medial"
"3852","mtk020710","mtk020710_t2.wav","SIGLO","g",24.2980789780546,"l",52.5330169230518,28.2349379449972,16.9230769230769,"A1","medial"
"3853","mtk020710","mtk020710_t2.wav","DE","d",22.0491297873838,"e",55.4713055297394,33.4221757423556,16.9230769230769,"A1","initial"
"3854","mtk020710","mtk020710_t2.wav","LLEGARON","g",58.7314772027139,"a",58.088160041946,-0.643317160767843,16.9230769230769,"A1","medial"
"3858","mtk020710","mtk020710_t2.wav","ESTABLECIERON","b",30.2555765466857,"l",50.0093020682423,19.7537255215566,16.9230769230769,"A1","medial"
"3860","mtk020710","mtk020710_t2.wav","DE","d",45.3962541305433,"e",58.5986545462305,13.2024004156873,16.9230769230769,"A1","initial"
"3864","mtk020710","mtk020710_t2.wav","TARDE","d",54.3302957089163,"e",59.6141806977809,5.28388498886458,16.9230769230769,"A1","medial"
"3865","mtk020710","mtk020710_t2.wav","INTRODUJERON","d",44.9410064774184,"u",58.9743447923793,14.0333383149609,16.9230769230769,"A1","medial"
"3868","mtk020710","mtk020710_t2.wav","ROMANIZADA","d",53.2329455279093,"a",59.8604327337963,6.627487205887,16.9230769230769,"A1","medial"
"3869","mtk020710","mtk020710_t2.wav","DE","d",24.8084400515007,"e",58.4651905551767,33.6567505036761,16.9230769230769,"A1","initial"
"3870","mtk020710","mtk020710_t2.wav","TODAS","d",41.6250774781567,"a",52.4079451909416,10.7828677127849,16.9230769230769,"A1","medial"
"3872","mtk020710","mtk020710_t2.wav","ADOPTARON","d",46.9695141253935,"o",58.30201293024,11.3324988048465,16.9230769230769,"A1","medial"
"3873","mtk020710","mtk020710_t2.wav","HABITANTES","b",54.1810580566272,"i",54.7466800921756,0.56562203554833,16.9230769230769,"A1","medial"
"3874","mtk020710","mtk020710_t2.wav","DE","d",27.3462665565048,"e",57.301336453987,29.9550698974822,16.9230769230769,"A1","initial"
"3875","mtk020710","mtk020710_t2.wav","VULGAR","b",40.8775254630344,"u",60.220119372102,19.3425939090676,16.9230769230769,"A1","medial"
"3876","mtk020710","mtk020710_t2.wav","VULGAR","g",42.4911385168287,"a",56.1650160710961,13.6738775542674,16.9230769230769,"A1","medial"
"3878","mtk020710","mtk020710_t2.wav","DEL","d",48.1553606460777,"e",56.3979100676776,8.24254942159989,16.9230769230769,"A1","initial"
"3881","mtk020710","mtk020710_t2.wav","DE","d",50.2412375936098,"e",58.9774974722204,8.7362598786106,16.9230769230769,"A1","initial"
"3884","mtk020710","mtk020710_t2.wav","DE","d",40.9653272657529,"e",56.0068016332903,15.0414743675373,16.9230769230769,"A1","initial"
"3886","mtk020710","mtk020710_t2.wav","TODAS","d",53.3473888139448,"a",65.300264427281,11.9528756133362,16.9230769230769,"A1","medial"
"3888","mtk020710","mtk020710_t2.wav","PORTUGUÉS","g",52.5597362480068,"e",61.9066343622926,9.34689811428572,16.9230769230769,"A1","medial"
"3889","mtk020710","mtk020710_t2.wav","TODAS","d",49.4834528547936,"a",59.1804857390352,9.6970328842416,16.9230769230769,"A1","medial"
"3890","mtk020710","mtk020710_t2.wav","BASE","b",37.4593997976032,"a",56.5553515100264,19.0959517124233,16.9230769230769,"A1","initial"
"3892","mtk020710","mtk020710_t2.wav","DE","d",47.4294378261578,"e",59.5927388880584,12.1633010619006,16.9230769230769,"A1","initial"
